# Throwing Arguments: 1.25	1.19	5	0.5	-5	7	9.8
# focalDist = 180

# The theoretical term a,b,c of the quadratic function
-0.196, 0.56, 1.41
# The detected positions
10
0.000000, -0.325000, 4.500000, 1346099794897212462
0.000000, 0.050000, 4.500000, 1346099794960155169
0.000000, 0.300000, 4.500000, 1346099794998065642
0.000000, 0.500000, 4.500000, 1346099795028234419
0.000000, 0.620000, 3.600000, 1346099795063383439
0.000000, 0.760000, 3.600000, 1346099795128925078
0.000000, 1.060000, 3.600000, 1346099795197149391
0.000000, 1.383333, 3.000000, 1346099795269080253
0.000000, 1.385714, 2.571429, 1346099795302477726
0.000000, 1.600000, 2.571429, 1346099795370181305

# The Real Positions
10
0.000000, -0.345995, 4.745000, 1346099794897237116
0.000000, 0.043761, 4.430000, 1346099794960164039
0.000000, 0.260046, 4.240000, 1346099794998522823
0.000000, 0.420801, 4.090000, 1346099795029510630
0.000000, 0.597201, 3.915000, 1346099795063310316
0.000000, 0.897177, 3.585000, 1346099795128216119
0.000000, 1.161595, 3.245000, 1346099795197105112
0.000000, 1.392175, 2.885000, 1346099795269026754
0.000000, 1.495861, 2.690000, 1346099795307749974
0.000000, 1.630010, 2.380000, 1346099795370116073

# Display the detected positions or not? Yes(Y) No(N)
Y
# Display the real positions or not? Yes(Y) No(N)
Y
# Display the theoretical trajectory or not? Yes(Y) No(N)
Y
# The type of the display of the trendlines: Rrecursive(R) Only One(O) No(N)
N
# Display the predicated trajectory or not? Yes(Y) No(N)
Y

