# Throwing Arguments: 1.25	1.19	6	0.5	-5	5	9.8
# focalDist = 180

# The theoretical term a,b,c of the quadratic function
-0.196, 1.352, -1.746
# The detected positions
16
0.000000, 0.150000, 4.500000, 1346100135075205380
0.000000, 0.350000, 4.500000, 1346100135138351602
0.000000, 0.505263, 3.789474, 1346100135214360287
0.000000, 0.658824, 4.235294, 1346100135277272893
0.000000, 0.660000, 3.600000, 1346100135344342872
0.000000, 0.542857, 2.571429, 1346100135416288819
0.000000, 0.700000, 3.000000, 1346100135479284744
0.000000, 0.704000, 2.880000, 1346100135513244296
0.000000, 0.628571, 2.571429, 1346100135551193531
0.000000, 0.628571, 2.571429, 1346100135593473555
0.000000, 0.606897, 2.482759, 1346100135631298612
0.000000, 0.411111, 2.000000, 1346100135684255692
0.000000, 0.326316, 1.894737, 1346100135753285835
0.000000, 0.058333, 1.500000, 1346100135819370564
0.000000, -0.114286, 1.285714, 1346100135854110874
0.000000, -0.280000, 1.028571, 1346100135921398197

# The Real Positions
16
0.000000, 0.097722, 5.025000, 1346100135074611520
0.000000, 0.272572, 4.710000, 1346100135137394847
0.000000, 0.431739, 4.330000, 1346100135213851842
0.000000, 0.520771, 4.015000, 1346100135276848397
0.000000, 0.572776, 3.680000, 1346100135343876193
0.000000, 0.579623, 3.320000, 1346100135415799022
0.000000, 0.543940, 3.005000, 1346100135478980725
0.000000, 0.508522, 2.835000, 1346100135512783972
0.000000, 0.455531, 2.645000, 1346100135550689626
0.000000, 0.384463, 2.445000, 1346100135593192025
0.000000, 0.297715, 2.245000, 1346100135630812726
0.000000, 0.158622, 1.980000, 1346100135684076409
0.000000, -0.063710, 1.635000, 1346100135753014641
0.000000, -0.320034, 1.305000, 1346100135819194634
0.000000, -0.473285, 1.130000, 1346100135853612836
0.000000, -0.800138, 0.795000, 1346100135920877182



# Display the detected positions or not? Yes(Y) No(N)
Y
# Display the real positions or not? Yes(Y) No(N)
Y
# Display the theoretical trajectory or not? Yes(Y) No(N)
Y
# The type of the display of the trendlines: Rrecursive(R) Only One(O) No(N)
N
# Display the predicated trajectory or not? Yes(Y) No(N)
N

