# Throwing Arguments: 1.25	1.19	5	0.5	-5	6	9.8
# focalDist = 180

# The theoretical term a,b,c of the quadratic function
-0.196, 0.76, 0.41
# The detected positions
11
0.000000, -0.250000, 4.068750, 1346105240807935605
0.000000, 0.075000, 4.068750, 1346105240876910784
0.000000, 0.282353, 3.829412, 1346105240941741999
0.000000, 0.360000, 3.255000, 1346105240978764581
0.000000, 0.540000, 3.255000, 1346105241046861012
0.000000, 0.780952, 3.100000, 1346105241118330639
0.000000, 1.008000, 2.604000, 1346105241178827155
0.000000, 1.107692, 2.503846, 1346105241246872047
0.000000, 1.112500, 2.034375, 1346105241284048212
0.000000, 1.188235, 1.914706, 1346105241347629410
0.000000, 1.210811, 1.759459, 1346105241385868279


# The Real Positions
11
0.000000, -0.419054, 4.765000, 1346105240807853401
0.000000, -0.055649, 4.415000, 1346105240881555299
0.000000, 0.234584, 4.095000, 1346105240940933656
0.000000, 0.384064, 3.910000, 1346105240978784276
0.000000, 0.623798, 3.570000, 1346105241051275959
0.000000, 0.823249, 3.220000, 1346105241118573478
0.000000, 0.959804, 2.910000, 1346105241178822615
0.000000, 1.066258, 2.570000, 1346105241249272212
0.000000, 1.105145, 2.385000, 1346105241283856777
0.000000, 1.140736, 2.065000, 1346105241347015086
0.000000, 1.142875, 1.875000, 1346105241386152812

# Display the detected positions or not? Yes(Y) No(N)
Y
# Display the real positions or not? Yes(Y) No(N)
Y
# Display the theoretical trajectory or not? Yes(Y) No(N)
Y
# The type of the display of the trendlines: Rrecursive(R) Only One(O) No(N)
N
# Display the predicated trajectory or not? Yes(Y) No(N)
Y

