# Throwing Arguments: 1.25	1.19	7	0.5	-5	5	9.8
# focalDist = 180

# The theoretical term a,b,c of the quadratic function
-0.196,	1.744, -3.294
# The detected positions
18
0.000000, 0.650000, 4.500000, 1345227443360346822
0.005882, 0.676471, 4.235294, 1345227443405391232
0.005882, 0.723529, 4.235294, 1345227443457043327
0.000000, 0.640000, 3.600000, 1345227443504738563
0.000000, 0.640000, 3.600000, 1345227443564090730
0.004000, 0.508000, 2.880000, 1345227443593977909
0.004762, 0.566667, 3.428571, 1345227443653730476
0.004000, 0.396000, 2.880000, 1345227443715833833
0.003448, 0.231034, 2.482759, 1345227443776907867
0.003448, 0.106897, 2.482759, 1345227443826386152
0.005882, -0.111765, 2.117647, 1345227443899093365
0.004762, -0.500000, 1.714286, 1345227443974401190
0.006383, -0.644681, 1.531915, 1345227443990951407
0.003704, -0.522222, 1.333333, 1345227444073880105
0.003226, -0.429032, 1.161290, 1345227444094351072
0.004225, -0.370423, 1.014084, 1345227444151684269
0.003448, -0.320690, 0.827586, 1345227444213020278
0.003448, -0.320690, 0.827586, 1345227444249749668

# The Real Positions
18
0.000000, 0.570906, 4.700000, 1345227443361989209
0.000000, 0.582903, 4.475000, 1345227443405271594
0.000000, 0.565197, 4.150000, 1345227443457012387
0.000000, 0.539442, 3.980000, 1345227443504600347
0.000000, 0.466356, 3.680000, 1345227443564176774
0.000000, 0.388389, 3.455000, 1345227443594646709
0.000000, 0.325386, 3.305000, 1345227443638460519
0.000000, 0.172920, 3.005000, 1345227443698840192
0.000000, -0.063710, 2.635000, 1345227443776813581
0.000000, -0.311639, 2.315000, 1345227443826244514
0.000000, -0.658192, 1.935000, 1345227443900061645
0.000000, -0.979474, 1.597143, 1345227443984003038
0.000000, -0.913500, 1.511428, 1345227443990782461
0.000000, -0.761176, 1.275713, 1345227444073779813
0.000000, -0.701022, 1.157856, 1345227444092176215
0.000000, -0.617925, 0.939998, 1345227444151752992
0.000000, -0.574264, 0.743569, 1345227444222644757
0.000000, -0.560238, 0.550712, 1345227444263453226

# Display the detected positions or not? Yes(Y) No(N)
Y
# Display the real positions or not? Yes(Y) No(N)
Y
# Display the theoretical trajectory or not? Yes(Y) No(N)
Y
# The type of the display of the trendlines: Rrecursive(R) Only One(O) No(N)
N
# Display the predicated trajectory or not? Yes(Y) No(N)
Y

