# Throwing Arguments: 1.25	1.19	7	0.5	-5	7	9.8
# focalDist = 180

# The theoretical term a,b,c of the quadratic function
-0.196, 1.344, -0.494
# The detected positions
8
0.000000, 1.300000, 4.500000, 1345226956654362533
0.005882, 1.405882, 4.235294, 1345226956716995356
0.011111, 1.477778, 4.000000, 1345226956746838814
0.011111, 1.633333, 4.000000, 1345226956814436791
0.004762, 1.633333, 3.428571, 1345226956892427985
0.009091, 1.700000, 3.272727, 1345226956922055772
0.004000, 1.596000, 2.880000, 1345226956991264776
0.011111, 1.662963, 2.666667, 1345226957051251451


# The Real Positions
8
0.000000, 1.433818, 4.810000, 1345226956653896202
0.000000, 1.584640, 4.495000, 1345226956716932289
0.000000, 1.642789, 4.345000, 1345226956746738662
0.000000, 1.740810, 4.010000, 1345226956814237813
0.000000, 1.799505, 3.620000, 1345226956891890626
0.000000, 1.806204, 3.470000, 1345226956921796940
0.000000, 1.788140, 3.125000, 1345226956990743341
0.000000, 1.734506, 2.825000, 1345226957051031241

# Display the detected positions or not? Yes(Y) No(N)
Y
# Display the real positions or not? Yes(Y) No(N)
Y
# Display the theoretical trajectory or not? Yes(Y) No(N)
Y
# The type of the display of the trendlines: Rrecursive(R) Only One(O) No(N)
N
# Display the predicated trajectory or not? Yes(Y) No(N)
Y

