# Throwing Arguments: 1.25	1.19	6	0.5	-5	5	9.8
# focalDist = 180

# The theoretical term a,b,c of the quadratic function
-0.196, 1.352, -1.746
# The detected positions
16
0.000000, 0.150000, 4.068750, 1346105151915065949
0.000000, 0.350000, 4.068750, 1346105151978270140
0.000000, 0.505263, 3.426316, 1346105152054470465
0.000000, 0.658824, 3.829412, 1346105152117204484
0.000000, 0.660000, 3.255000, 1346105152184250085
0.000000, 0.542857, 2.325000, 1346105152256174242
0.000000, 0.700000, 2.712500, 1346105152319062476
0.000000, 0.704000, 2.604000, 1346105152353079509
0.000000, 0.628571, 2.325000, 1346105152391157534
0.000000, 0.628571, 2.325000, 1346105152433238580
0.000000, 0.606897, 2.244828, 1346105152471399925
0.000000, 0.411111, 1.808333, 1346105152524098660
0.000000, 0.326316, 1.713158, 1346105152593107220
0.000000, 0.058333, 1.356250, 1346105152659068394
0.000000, -0.114286, 1.162500, 1346105152694239625
0.000000, -0.280000, 0.930000, 1346105152761495869
# The Real Positions
16
0.000000, 0.097722, 5.025000, 1346105151919088179
0.000000, 0.272572, 4.710000, 1346105151978694706
0.000000, 0.431739, 4.330000, 1346105152054181811
0.000000, 0.520771, 4.015000, 1346105152117387538
0.000000, 0.572776, 3.680000, 1346105152184447177
0.000000, 0.582817, 3.420000, 1346105152235344080
0.000000, 0.549826, 3.040000, 1346105152311344246
0.000000, 0.516740, 2.870000, 1346105152351624017
0.000000, 0.455531, 2.645000, 1346105152391337445
0.000000, 0.384463, 2.445000, 1346105152438168327
0.000000, 0.297715, 2.245000, 1346105152471460547
0.000000, 0.158622, 1.980000, 1346105152524301060
0.000000, -0.063710, 1.635000, 1346105152593264852
0.000000, -0.266170, 1.370000, 1346105152649145625
0.000000, -0.473285, 1.130000, 1346105152693977301
0.000000, -0.800138, 0.795000, 1346105152761474707

# Display the detected positions or not? Yes(Y) No(N)
Y
# Display the real positions or not? Yes(Y) No(N)
Y
# Display the theoretical trajectory or not? Yes(Y) No(N)
Y
# The type of the display of the trendlines: Rrecursive(R) Only One(O) No(N)
N
# Display the predicated trajectory or not? Yes(Y) No(N)
Y

