capacity,8424.0,power,5029.1558334,rate,0.1855,y,9.71950737422,x,29.2965799779,id,0
capacity,8424.0,power,6007.42074121,rate,0.1855,y,69.8448926108,x,65.733662306,id,1
capacity,8424.0,power,4212.0,rate,0.1855,y,24.2016072753,x,6.56616074561,id,2
capacity,8424.0,power,4212.0,rate,0.1855,y,95.2259205871,x,39.1161958555,id,3
capacity,8424.0,power,4267.29607535,rate,0.1855,y,50.3935220018,x,23.9809749863,id,4
capacity,8424.0,power,4212.0,rate,0.1855,y,80.3656274194,x,26.7448599886,id,5
capacity,8424.0,power,4346.31709672,rate,0.1855,y,97.8056061318,x,58.9436248152,id,6
capacity,8424.0,power,6536.00711111,rate,0.1855,y,50.191200483,x,5.35935615992,id,7
capacity,8424.0,power,4212.0,rate,0.1855,y,51.8053155352,x,64.7189519722,id,8
capacity,8424.0,power,4212.0,rate,0.1855,y,97.6642980111,x,76.4576905455,id,9
capacity,8424.0,power,4212.0,rate,0.1855,y,97.1522374449,x,87.5535001447,id,10
capacity,8424.0,power,4212.0,rate,0.1855,y,56.1487778557,x,89.9944267593,id,11
capacity,8424.0,power,4212.0,rate,0.1855,y,85.480377274,x,99.2893155892,id,12
capacity,8424.0,power,4212.0,rate,0.1855,y,95.058287692,x,41.471297788,id,13
capacity,8424.0,power,7874.03614194,rate,0.1855,y,78.0601610619,x,25.6690319566,id,14
capacity,8424.0,power,4212.0,rate,0.1855,y,75.3645432517,x,4.10731950661,id,15
capacity,8424.0,power,4212.0,rate,0.1855,y,53.5213550572,x,79.1695308289,id,16
capacity,8424.0,power,4554.76582673,rate,0.1855,y,84.2254661696,x,54.1450767951,id,17
capacity,8424.0,power,4212.0,rate,0.1855,y,59.4598225952,x,75.796031972,id,18
capacity,8424.0,power,5464.89440053,rate,0.1855,y,24.5016411991,x,20.6390278081,id,19
capacity,8424.0,power,4832.83495825,rate,0.1855,y,79.4132185736,x,14.0934337936,id,20
capacity,8424.0,power,5724.11519633,rate,0.1855,y,50.4053112444,x,89.4174455441,id,21
capacity,8424.0,power,4212.0,rate,0.1855,y,64.6015610944,x,16.0758852416,id,22
capacity,8424.0,power,4212.0,rate,0.1855,y,84.9486323253,x,98.3349850105,id,23
capacity,8424.0,power,4212.0,rate,0.1855,y,25.0800566331,x,10.8356486005,id,24
capacity,8424.0,power,7119.48872722,rate,0.1855,y,85.9803884951,x,42.81772623,id,25
capacity,8424.0,power,7316.00153469,rate,0.1855,y,66.2943783139,x,39.3995822381,id,26
capacity,8424.0,power,5577.53325271,rate,0.1855,y,99.5333302472,x,93.3411206759,id,27
capacity,8424.0,power,6690.0729947,rate,0.1855,y,79.9405863531,x,1.28648677268,id,28
capacity,8424.0,power,5652.45258829,rate,0.1855,y,75.6051168535,x,69.0686873259,id,29
capacity,8424.0,power,4212.0,rate,0.1855,y,81.6482071145,x,91.5241907375,id,30
capacity,8424.0,power,4212.0,rate,0.1855,y,47.7015675117,x,93.6025451104,id,31
capacity,8424.0,power,4212.0,rate,0.1855,y,54.5474794387,x,97.8273251548,id,32
capacity,8424.0,power,4787.78609315,rate,0.1855,y,31.061951604,x,33.454761583,id,33
capacity,8424.0,power,4212.0,rate,0.1855,y,17.1211986749,x,76.1022841136,id,34
capacity,8424.0,power,4212.0,rate,0.1855,y,92.7207840824,x,73.0596138347,id,35
capacity,8424.0,power,4212.0,rate,0.1855,y,8.02750613274,x,32.1599121144,id,36
capacity,8424.0,power,4212.0,rate,0.1855,y,56.3114133924,x,99.6937023399,id,37
capacity,8424.0,power,4212.0,rate,0.1855,y,69.8682984154,x,31.0192195684,id,38
capacity,8424.0,power,4212.0,rate,0.1855,y,64.893332304,x,83.1274848073,id,39
capacity,8424.0,power,7900.9235283,rate,0.1855,y,81.503085241,x,60.7439176902,id,40
capacity,8424.0,power,4212.0,rate,0.1855,y,71.1982673054,x,74.9837980274,id,41
capacity,8424.0,power,6881.76584073,rate,0.1855,y,97.8195866644,x,6.69883454222,id,42
capacity,8424.0,power,4212.0,rate,0.1855,y,15.343973466,x,89.768265402,id,43
capacity,8424.0,power,4212.0,rate,0.1855,y,78.0317588989,x,57.6520690249,id,44
capacity,8424.0,power,8369.72639765,rate,0.1855,y,62.4921718639,x,62.6149694379,id,45
capacity,8424.0,power,4212.0,rate,0.1855,y,66.6150706676,x,64.5002520816,id,46
capacity,8424.0,power,4212.0,rate,0.1855,y,52.138649818,x,87.3995036822,id,47
capacity,8424.0,power,4212.0,rate,0.1855,y,88.2297444437,x,63.140093798,id,48
capacity,8424.0,power,4212.0,rate,0.1855,y,15.1675859771,x,5.3782952535,id,49
