capacity,8424.0,power,8255.65536132,rate,0.1855,y,266.759045628,x,697.079309513,id,0
capacity,8424.0,power,4212.0,rate,0.1855,y,171.155077833,x,789.812676288,id,1
capacity,8424.0,power,6113.58223124,rate,0.1855,y,885.838030936,x,460.274765281,id,2
capacity,8424.0,power,6615.05589759,rate,0.1855,y,696.338789111,x,525.13801658,id,3
capacity,8424.0,power,4212.0,rate,0.1855,y,163.467462382,x,630.554060376,id,4
capacity,8424.0,power,4212.0,rate,0.1855,y,448.073041076,x,54.5239705231,id,5
capacity,8424.0,power,4212.0,rate,0.1855,y,640.029332657,x,848.762173631,id,6
capacity,8424.0,power,4212.0,rate,0.1855,y,420.799159224,x,108.172786542,id,7
capacity,8424.0,power,4212.0,rate,0.1855,y,553.611573017,x,434.591964693,id,8
capacity,8424.0,power,4212.0,rate,0.1855,y,702.403656891,x,243.737791975,id,9
capacity,8424.0,power,5343.08494154,rate,0.1855,y,133.298565593,x,842.779990192,id,10
capacity,8424.0,power,5137.7748177,rate,0.1855,y,222.598137053,x,351.518018918,id,11
capacity,8424.0,power,4212.0,rate,0.1855,y,211.912320931,x,358.529007357,id,12
capacity,8424.0,power,7972.37546975,rate,0.1855,y,355.995612879,x,495.243355249,id,13
capacity,8424.0,power,7707.56577895,rate,0.1855,y,372.982049445,x,872.527221436,id,14
capacity,8424.0,power,4212.0,rate,0.1855,y,389.766228607,x,176.67379467,id,15
capacity,8424.0,power,8096.83465012,rate,0.1855,y,447.233383734,x,315.763625104,id,16
capacity,8424.0,power,8362.55857584,rate,0.1855,y,141.565678778,x,283.43663183,id,17
capacity,8424.0,power,4212.0,rate,0.1855,y,10.9744114472,x,116.969759705,id,18
capacity,8424.0,power,4212.0,rate,0.1855,y,475.177000961,x,70.3217938398,id,19
capacity,8424.0,power,7526.58165556,rate,0.1855,y,992.890293076,x,508.184982849,id,20
capacity,8424.0,power,4212.0,rate,0.1855,y,898.614982619,x,76.1658134844,id,21
capacity,8424.0,power,4976.63497211,rate,0.1855,y,967.585984754,x,928.120553477,id,22
capacity,8424.0,power,4265.61042017,rate,0.1855,y,2.21440283494,x,224.684478614,id,23
capacity,8424.0,power,4212.0,rate,0.1855,y,648.652314892,x,195.251192567,id,24
capacity,8424.0,power,4212.0,rate,0.1855,y,750.913299729,x,980.547121786,id,25
capacity,8424.0,power,6989.58482482,rate,0.1855,y,306.396838268,x,117.764714993,id,26
capacity,8424.0,power,4212.0,rate,0.1855,y,701.771071893,x,304.705954798,id,27
capacity,8424.0,power,4212.0,rate,0.1855,y,546.800785703,x,257.992224444,id,28
