capacity,8424.0,power,6652.83445997,rate,0.1855,y,55.7952763401,x,939.464096735,id,0
capacity,8424.0,power,4212.0,rate,0.1855,y,804.650740542,x,884.095263907,id,1
capacity,8424.0,power,5044.27055533,rate,0.1855,y,89.4337259547,x,599.226109227,id,2
capacity,8424.0,power,4212.0,rate,0.1855,y,956.668189601,x,434.640123322,id,3
capacity,8424.0,power,4212.0,rate,0.1855,y,560.690871445,x,840.338121621,id,4
capacity,8424.0,power,5615.91535268,rate,0.1855,y,546.409826521,x,586.80125704,id,5
capacity,8424.0,power,4638.88335934,rate,0.1855,y,739.009130375,x,479.87429349,id,6
capacity,8424.0,power,7356.43882221,rate,0.1855,y,714.489822856,x,582.082766809,id,7
capacity,8424.0,power,4212.0,rate,0.1855,y,647.414113106,x,652.512511595,id,8
capacity,8424.0,power,4212.0,rate,0.1855,y,37.2192970632,x,997.498698,id,9
capacity,8424.0,power,4212.0,rate,0.1855,y,963.35959396,x,689.133788677,id,10
capacity,8424.0,power,4212.0,rate,0.1855,y,115.0230251,x,927.909073611,id,11
capacity,8424.0,power,4212.0,rate,0.1855,y,622.762087454,x,337.866192161,id,12
capacity,8424.0,power,5875.61240645,rate,0.1855,y,892.074727448,x,694.444953566,id,13
capacity,8424.0,power,4212.0,rate,0.1855,y,848.668514557,x,517.201536752,id,14
capacity,8424.0,power,7647.17628998,rate,0.1855,y,602.08023757,x,69.236509119,id,15
capacity,8424.0,power,7257.58438481,rate,0.1855,y,274.440622981,x,565.321270508,id,16
capacity,8424.0,power,5835.39733201,rate,0.1855,y,9.11141038628,x,814.594730326,id,17
capacity,8424.0,power,8233.64436185,rate,0.1855,y,388.691826278,x,485.171701403,id,18
capacity,8424.0,power,7440.5859045,rate,0.1855,y,18.166964176,x,943.290078307,id,19
capacity,8424.0,power,4212.0,rate,0.1855,y,585.517238513,x,171.655874805,id,20
capacity,8424.0,power,4212.0,rate,0.1855,y,982.773158358,x,220.384986134,id,21
capacity,8424.0,power,4212.0,rate,0.1855,y,275.076557552,x,384.655961411,id,22
capacity,8424.0,power,6262.83847425,rate,0.1855,y,518.943731246,x,38.2650535741,id,23
capacity,8424.0,power,4212.0,rate,0.1855,y,238.710230711,x,681.843500571,id,24
capacity,8424.0,power,4212.0,rate,0.1855,y,792.324919778,x,529.811549087,id,25
capacity,8424.0,power,5941.13970671,rate,0.1855,y,662.339533447,x,257.090971049,id,26
capacity,8424.0,power,4212.0,rate,0.1855,y,555.306594964,x,751.653525351,id,27
capacity,8424.0,power,4212.0,rate,0.1855,y,605.18953988,x,695.112599675,id,28
capacity,8424.0,power,4212.0,rate,0.1855,y,918.851804787,x,665.464841575,id,29
capacity,8424.0,power,4246.13060402,rate,0.1855,y,361.194376147,x,102.522283628,id,30
capacity,8424.0,power,4212.0,rate,0.1855,y,784.955253824,x,620.248466529,id,31
capacity,8424.0,power,4212.0,rate,0.1855,y,351.225939711,x,298.815620032,id,32
capacity,8424.0,power,7915.51531758,rate,0.1855,y,479.349398219,x,522.815845609,id,33
capacity,8424.0,power,7909.45689268,rate,0.1855,y,441.522807048,x,389.343279863,id,34
capacity,8424.0,power,8271.99528393,rate,0.1855,y,760.166071605,x,679.20442719,id,35
capacity,8424.0,power,4212.0,rate,0.1855,y,575.557521346,x,12.6633261987,id,36
capacity,8424.0,power,4430.18908553,rate,0.1855,y,528.414280537,x,329.798230394,id,37
capacity,8424.0,power,4212.0,rate,0.1855,y,268.8092282,x,765.643299004,id,38
capacity,8424.0,power,6791.50559969,rate,0.1855,y,120.553806849,x,711.233339295,id,39
capacity,8424.0,power,4212.0,rate,0.1855,y,208.833080278,x,353.157019905,id,40
capacity,8424.0,power,4212.0,rate,0.1855,y,945.746877697,x,422.760185257,id,41
capacity,8424.0,power,5866.20375802,rate,0.1855,y,116.694611533,x,418.554212852,id,42
capacity,8424.0,power,4212.0,rate,0.1855,y,78.8152049412,x,901.252341663,id,43
capacity,8424.0,power,6647.02964379,rate,0.1855,y,896.402788507,x,357.785914265,id,44
capacity,8424.0,power,7375.63028495,rate,0.1855,y,710.045300846,x,962.504467502,id,45
capacity,8424.0,power,6172.24704571,rate,0.1855,y,377.756509588,x,50.8159082657,id,46
capacity,8424.0,power,6485.92825065,rate,0.1855,y,963.8977131,x,544.754027921,id,47
capacity,8424.0,power,4212.0,rate,0.1855,y,31.3250684786,x,555.52529473,id,48
capacity,8424.0,power,4212.0,rate,0.1855,y,881.392972029,x,987.556493382,id,49
capacity,8424.0,power,7711.66694567,rate,0.1855,y,103.865686294,x,602.10903591,id,50
capacity,8424.0,power,4212.0,rate,0.1855,y,389.537376918,x,699.817309703,id,51
capacity,8424.0,power,4212.0,rate,0.1855,y,231.195329684,x,635.0668446,id,52
capacity,8424.0,power,4212.0,rate,0.1855,y,707.848836348,x,649.385045872,id,53
capacity,8424.0,power,4212.0,rate,0.1855,y,486.7611892,x,579.241027514,id,54
capacity,8424.0,power,6587.92112864,rate,0.1855,y,464.91750122,x,82.3469696653,id,55
capacity,8424.0,power,5781.90082716,rate,0.1855,y,370.212282385,x,107.598466546,id,56
capacity,8424.0,power,4212.0,rate,0.1855,y,649.079937379,x,614.26614269,id,57
capacity,8424.0,power,4212.0,rate,0.1855,y,609.334994083,x,997.666488577,id,58
capacity,8424.0,power,5717.45876386,rate,0.1855,y,739.402736428,x,85.4938832254,id,59
capacity,8424.0,power,4212.0,rate,0.1855,y,400.311782359,x,597.474353042,id,60
capacity,8424.0,power,6639.13071835,rate,0.1855,y,845.221535304,x,434.344535574,id,61
capacity,8424.0,power,7033.63468711,rate,0.1855,y,260.243699219,x,751.210557642,id,62
capacity,8424.0,power,6090.15804506,rate,0.1855,y,16.662672859,x,200.341661927,id,63
capacity,8424.0,power,6135.04982121,rate,0.1855,y,266.465535674,x,815.242540629,id,64
capacity,8424.0,power,4212.0,rate,0.1855,y,993.712564109,x,452.646042127,id,65
capacity,8424.0,power,4212.0,rate,0.1855,y,949.521513885,x,257.270496047,id,66
capacity,8424.0,power,6836.54003084,rate,0.1855,y,474.738980196,x,22.0418037299,id,67
capacity,8424.0,power,5307.67415458,rate,0.1855,y,467.993938782,x,926.533424806,id,68
capacity,8424.0,power,4212.0,rate,0.1855,y,589.115409791,x,77.63043894,id,69
capacity,8424.0,power,4212.0,rate,0.1855,y,790.872844414,x,977.928660396,id,70
capacity,8424.0,power,4212.0,rate,0.1855,y,886.178050655,x,888.085879641,id,71
capacity,8424.0,power,8204.98150059,rate,0.1855,y,13.2941296817,x,901.744238789,id,72
capacity,8424.0,power,4212.0,rate,0.1855,y,919.644113555,x,898.402133932,id,73
capacity,8424.0,power,4212.0,rate,0.1855,y,966.888124505,x,96.2093866407,id,74
capacity,8424.0,power,4212.0,rate,0.1855,y,268.185228141,x,714.036776777,id,75
capacity,8424.0,power,4212.0,rate,0.1855,y,874.549741245,x,369.710873359,id,76
capacity,8424.0,power,4212.0,rate,0.1855,y,972.121323512,x,701.769791254,id,77
capacity,8424.0,power,4212.0,rate,0.1855,y,622.017754644,x,585.030451145,id,78
capacity,8424.0,power,4212.0,rate,0.1855,y,873.486921059,x,470.222351543,id,79
capacity,8424.0,power,6137.80239182,rate,0.1855,y,168.748166453,x,151.569787833,id,80
capacity,8424.0,power,4212.0,rate,0.1855,y,582.101791283,x,763.674107842,id,81
capacity,8424.0,power,4212.0,rate,0.1855,y,409.451844585,x,731.511268237,id,82
capacity,8424.0,power,8217.61202175,rate,0.1855,y,596.145965496,x,10.0277946212,id,83
capacity,8424.0,power,4212.0,rate,0.1855,y,856.480706981,x,675.406477807,id,84
capacity,8424.0,power,4212.0,rate,0.1855,y,788.072630889,x,588.572944049,id,85
capacity,8424.0,power,4212.0,rate,0.1855,y,726.40620195,x,281.669331346,id,86
capacity,8424.0,power,6530.62690224,rate,0.1855,y,950.16520432,x,832.288727715,id,87
capacity,8424.0,power,8268.49246733,rate,0.1855,y,517.640322621,x,388.704339787,id,88
capacity,8424.0,power,7260.32597377,rate,0.1855,y,174.762760897,x,666.893663798,id,89
capacity,8424.0,power,8265.3149961,rate,0.1855,y,570.56800027,x,876.841287449,id,90
capacity,8424.0,power,5411.69648602,rate,0.1855,y,324.740139004,x,351.036223704,id,91
capacity,8424.0,power,4212.0,rate,0.1855,y,27.6674798088,x,437.671388978,id,92
capacity,8424.0,power,6297.34400548,rate,0.1855,y,856.551699832,x,390.462067032,id,93
capacity,8424.0,power,4212.0,rate,0.1855,y,479.247546746,x,926.841913277,id,94
capacity,8424.0,power,5811.41700905,rate,0.1855,y,421.152053372,x,372.311360936,id,95
capacity,8424.0,power,4261.27386665,rate,0.1855,y,286.941884686,x,776.615845352,id,96
capacity,8424.0,power,5112.37876692,rate,0.1855,y,583.00846186,x,623.058787568,id,97
capacity,8424.0,power,4212.0,rate,0.1855,y,916.940607249,x,431.641343759,id,98
capacity,8424.0,power,4629.14307692,rate,0.1855,y,929.044247635,x,860.785896426,id,99
